num_bo,ano_bo,id_delegacia,nome_departamento,nome_seccional,delegacia,nome_departamento_circ,nome_seccional_circ,nome_delegacia_circ,ano,mes,flag_status,rubrica,desdobramento,conduta,latitude,longitude,location,cidade,logradouro,numero_logradouro,flag_status_2
1982,2016,30404,DEMACRO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.EMBU DAS ARTES,2016,3,C,Furto (art. 155),NULL,OUTROS,-23.665677343326202,-46.855035157754699,POINT(-46.855035157754699 -23.665677343326202),EMBU,RUA JOSÉ SEMIÃO RODRIGUES AGOSTINHO,503,C
444,2016,30407,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.ITAPEVI,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.ITAPEVI,2016,1,C,Lesão corporal (art. 129),NULL,NULL,-23.543609224000001,-46.926121759999901,POINT(-46.926121759999901 -23.543609224000001),ITAPEVI,RUA ARLETE,2,C
793428,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.2º SUL,97º D.P. AMERICANOPOLIS,2016,6,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.6675720865999,-46.649240888999898,POINT(-46.649240888999898 -23.6675720865999),S.PAULO,RUA ALVARES FAGUNDES,180,C
2144,2016,30616,DEMACRO,DEL.SEC.TABOÃO DA SERRA,02º D.P. TABOÃO DA SERRA,DEMACRO,DEL.SEC.TABOÃO DA SERRA,02º D.P. TABOÃO DA SERRA,2016,10,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.626118392179599,-46.799532031989898,POINT(-46.799532031989898 -23.626118392179599),TABOAO DA SERRA,RUA ALBERTO JOSÉ,325,C
28606,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.2º SUL,27º D.P.  IBIRAPUERA,2016,1,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.632326724999899,-46.668216840999897,POINT(-46.668216840999897 -23.632326724999899),S.PAULO,RUA PADRE LEONARDO,536,C
5662,2016,20232,DECAP,DEL.SEC.7º ITAQUERA,32º D.P.  ITAQUERA,DECAP,DEL.SEC.4º NORTE,09º D.P. - CARANDIRU,2016,12,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.517560107278602,-46.617087445534501,POINT(-46.617087445534501 -23.517560107278602),S.PAULO,TRAVESSA CASALBUONO,100,C
12028,2016,20250,DECAP,DEL.SEC.7º ITAQUERA,50º D.P.  ITAIM PAULISTA,DECAP,DEL.SEC.7º ITAQUERA,50º D.P.  ITAIM PAULISTA,2016,11,C,Lesão corporal culposa na direção de veículo automotor (Art. 303),NULL,NULL,-23.496255798178499,-46.377478221499999,POINT(-46.377478221499999 -23.496255798178499),S.PAULO,AVENIDA DOUTOR ALMIRO LEAL DA COSTA,575,C
10899,2016,30109,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01º D.P. S.B.C-DR OMAR CASSIM,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,06º D.P. S.BERNARDO DO CAMPO,2016,12,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.725056144,-46.547326009333297,POINT(-46.547326009333297 -23.725056144),S.BERNARDO DO CAMPO,RUA NEMER FÉRES RAHAL,200,C
4298,2016,30103,DEMACRO,DEL.SEC.SANTO ANDRÉ,02º D.P. SANTO ANDRÉ,DEMACRO,DEL.SEC.SANTO ANDRÉ,05º D.P. SANTO ANDRÉ,2016,7,C,Roubo (art. 157),NULL,VEICULO,-23.6354226147999,-46.508469279542801,POINT(-46.508469279542801 -23.6354226147999),S.ANDRE,RUA JERUSALÉM,100,C
2958,2016,30104,DEMACRO,DEL.SEC.SANTO ANDRÉ,03º D.P. SANTO ANDRÉ,DEMACRO,DEL.SEC.SANTO ANDRÉ,03º D.P. SANTO ANDRÉ,2016,8,C,"Furto qualificado (art. 155, §4o.)",NULL,OUTROS,-23.679069317,-46.494706467999897,POINT(-46.494706467999897 -23.679069317),S.ANDRE,PRAÇA PRESIDENTE EURÍCO GÁSPAR DUTRA,181,C
6988,2016,30122,DEMACRO,DEL.SEC.DIADEMA,01º D.P. DIADEMA,DEMACRO,DEL.SEC.DIADEMA,04º D.P. DIADEMA,2016,10,C,Lesão corporal culposa na direção de veículo automotor (Art. 303),NULL,NULL,-23.7045576756794,-46.6042065798622,POINT(-46.6042065798622 -23.7045576756794),DIADEMA,AVENIDA FERRAZ ALVIN,100,C
1287,2016,70428,DEINTER 2 - CAMPINAS,DEL.SEC.JUNDIAI,01º D.P. CABREÚVA,DECAP,DEL.SEC.2º SUL,36º D.P.  VILA MARIANA,2016,11,C,Furto (art. 155),NULL,VEICULO,-23.5857320805246,-46.641540355918004,POINT(-46.641540355918004 -23.5857320805246),S.PAULO,RUA HUMBERTO I,648,C
1139685,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.DIADEMA,04º D.P. DIADEMA,2016,9,C,Roubo (art. 157),NULL,OUTROS,-23.6975109149102,-46.607446508603303,POINT(-46.607446508603303 -23.6975109149102),DIADEMA,RUA DA TERRA,80,C
120,2016,10370,DECAP,DEL.SEC.2º SUL,97º D.P. AMERICANOPOLIS,DECAP,DEL.SEC.4º NORTE,40º D.P.  VILA STA MARIA,2016,1,C,Furto (art. 155),NULL,VEICULO,-23.5081866109999,-46.669267315999903,POINT(-46.669267315999903 -23.5081866109999),S.PAULO,RUA SAMARITA,1020,C
2199,2016,30104,DEMACRO,DEL.SEC.SANTO ANDRÉ,03º D.P. SANTO ANDRÉ,DEMACRO,DEL.SEC.SANTO ANDRÉ,06º D.P. SANTO ANDRÉ,2016,6,C,Roubo (art. 157),NULL,COLETIVO,-23.702423993,-46.519029041000003,POINT(-46.519029041000003 -23.702423993),S.ANDRE,RUA CARIJÓS,3900,C
9163,2016,20210,DECAP,DEL.SEC.5º LESTE,10º D.P. PENHA DE FRANCA,DECAP,DEL.SEC.5º LESTE,10º D.P. PENHA DE FRANCA,2016,10,C,Lesão corporal (art. 129),NULL,NULL,-23.528092065180498,-46.529647125921997,POINT(-46.529647125921997 -23.528092065180498),S.PAULO,RUA LAURINDA,64,C
2227,2016,20231,DECAP,DEL.SEC.5º LESTE,31º D.P.  VILA CARRAO,DECAP,DEL.SEC.5º LESTE,31º D.P.  VILA CARRAO,2016,5,C,Lesão corporal (art. 129),NULL,NULL,-23.560654673307699,-46.531894864076897,POINT(-46.531894864076897 -23.560654673307699),S.PAULO,RUA FRANCISCA DE PAULA,240,C
4251,2016,20232,DECAP,DEL.SEC.7º ITAQUERA,32º D.P.  ITAQUERA,DECAP,DEL.SEC.7º ITAQUERA,32º D.P.  ITAQUERA,2016,9,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.546365134947301,-46.452976116973701,POINT(-46.452976116973701 -23.546365134947301),S.PAULO,RUA VICTORIO LAZZARI,100,C
9731,2016,30109,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01º D.P. S.B.C-DR OMAR CASSIM,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01º D.P. S.B.C-DR OMAR CASSIM,2016,11,C,Furto (art. 155),NULL,VEICULO,-23.688632231916198,-46.563526575773203,POINT(-46.563526575773203 -23.688632231916198),S.BERNARDO DO CAMPO,AVENIDA LUCAS NOGUEIRA GARCÊS,400,C
705,2016,30121,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,05º D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,05º D.P. S.BERNARDO DO CAMPO,2016,5,C,Roubo (art. 157),NULL,VEICULO,-23.6695287709999,-46.586661557999903,POINT(-46.586661557999903 -23.6695287709999),S.BERNARDO DO CAMPO,RUA LÍBERO BADARÓ,865,C
3248,2016,30110,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02º D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,05º D.P. S.BERNARDO DO CAMPO,2016,8,C,A.I.-Lesão corporal (art. 129),NULL,NULL,-23.6745854962499,-46.594493642682103,POINT(-46.594493642682103 -23.6745854962499),S.BERNARDO DO CAMPO,RUA ALTO PARANÁ,333,C
1133,2016,30106,DEMACRO,DEL.SEC.SANTO ANDRÉ,05º D.P. SANTO ANDRÉ,DECAP,DEL.SEC.8º SAO MATEUS,69º D.P. TEOTONIO VILELA,2016,5,C,"Drogas sem autorização ou em desacordo (Art.33, caput)",NULL,NULL,-23.622711402370101,-46.492565495881301,POINT(-46.492565495881301 -23.622711402370101),S.PAULO,RUA JOSE APOLONIO,55,C
4063,2016,10342,DECAP,DEL.SEC.1º CENTRO,78º D.P. JARDINS,DECAP,DEL.SEC.1º CENTRO,78º D.P. JARDINS,2016,5,C,Lesão corporal culposa na direção de veículo automotor (Art. 303),NULL,NULL,-23.578605441000001,-46.660720941999998,POINT(-46.660720941999998 -23.578605441000001),S.PAULO,RUA DOUTOR JOAO PINHEIRO,0,C
4497,2016,10374,DECAP,DEL.SEC.6º SANTO AMARO,101º D.P. JDIM IMBUIAS,DECAP,DEL.SEC.6º SANTO AMARO,92º D.P. P. STO ANTONIO,2016,5,C,Roubo (art. 157),"caput. Subtrair coisa móvel alheia, mediante grave ameaça ou violência a pessoa",VEICULO,-23.656930342133101,-46.760092040652196,POINT(-46.760092040652196 -23.656930342133101),S.PAULO,RUA NELSON ALVES FILGUEIRAS,100,C
2138,2016,10375,DECAP,DEL.SEC.6º SANTO AMARO,102º D.P. SOCORRO,DECAP,DEL.SEC.6º SANTO AMARO,92º D.P. P. STO ANTONIO,2016,10,C,Roubo (art. 157),NULL,VEICULO,-23.671878638366099,-46.741431297103397,POINT(-46.741431297103397 -23.671878638366099),S.PAULO,ESTRADA DO M'BOI MIRIM,1700,C
5244,2016,10354,DECAP,DEL.SEC.8º SAO MATEUS,54º D.P.  CID. TIRADENTES,DECAP,DEL.SEC.5º LESTE,30º D.P.  TATUAPE,2016,10,C,Roubo (art. 157),NULL,OUTROS,-23.542141768653799,-46.575156059423001,POINT(-46.575156059423001 -23.542141768653799),S.PAULO,RUA TUIUTI,300,C
6550,2016,30102,DEMACRO,DEL.SEC.SANTO ANDRÉ,01º D.P. SANTO ANDRÉ,DEMACRO,DEL.SEC.SANTO ANDRÉ,03º D.P. SANTO ANDRÉ,2016,10,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.665249953999901,-46.502607306000002,POINT(-46.502607306000002 -23.665249953999901),S.ANDRE,TRAVESSA MIRIM,0,C
5178,2016,20250,DECAP,DEL.SEC.7º ITAQUERA,50º D.P.  ITAIM PAULISTA,DECAP,DEL.SEC.7º ITAQUERA,32º D.P.  ITAQUERA,2016,5,C,Roubo (art. 157),NULL,VEICULO,-23.5352474919999,-46.453756402000003,POINT(-46.453756402000003 -23.5352474919999),S.PAULO,AVENIDA DAVID DOMINGUES FERREIRA,1,C
1905,2016,10341,DECAP,DEL.SEC.1º CENTRO,77º D.P. SANTA CECILIA,DECAP,DEL.SEC.1º CENTRO,77º D.P. SANTA CECILIA,2016,5,C,"Furto qualificado (art. 155, §4o.)",NULL,ESTABELECIMENTO COMERCIAL,-23.531777421223101,-46.657047885206801,POINT(-46.657047885206801 -23.531777421223101),S.PAULO,RUA OLIMPIA DE ALMEIDA PRADO,124,C
2188,2016,30111,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,03º D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.SANTO ANDRÉ,01º D.P. SANTO ANDRÉ,2016,3,C,Furto (art. 155),NULL,OUTROS,-23.669848196841698,-46.534742626877197,POINT(-46.534742626877197 -23.669848196841698),S.ANDRE,AVENIDA PEREIRA BARRETO,600,C
261,2016,10333,DECAP,DEL.SEC.3º OESTE,33º D.P.  PIRITUBA,DECAP,DEL.SEC.3º OESTE,46º D.P.  PERUS,2016,1,C,Roubo (art. 157),NULL,VEICULO,-23.4820115077395,-46.755668656369302,POINT(-46.755668656369302 -23.4820115077395),S.PAULO,ESTRADA TURISTICA DO JARAGUA,2000,C
2138,2016,10311,DECAP,DEL.SEC.5º LESTE,58º D.P. VILA FORMOSA,DECAP,DEL.SEC.5º LESTE,58º D.P. VILA FORMOSA,2016,9,C,Furto (art. 155),NULL,INTERIOR DE VEICULO,-23.560205979346101,-46.551102349192298,POINT(-46.551102349192298 -23.560205979346101),S.PAULO,RUA TENENTE NILTON MARCILIO,4,C
2765,2016,10330,DECAP,DEL.SEC.2º SUL,27º D.P.  IBIRAPUERA,DECAP,DEL.SEC.3º OESTE,15º D.P. DR. LUC. H BEIGUELMAN,2016,3,C,Furto (art. 155),NULL,VEICULO,-23.591318050524698,-46.664536558819798,POINT(-46.664536558819798 -23.591318050524698),S.PAULO,AVENIDA REPUBLICA DO LIBANO,2254,C
5854,2016,10356,DECAP,DEL.SEC.3º OESTE,89º D.P. JARDIM TABOAO,DECAP,DEL.SEC.3º OESTE,75º D.P. JARDIM ARPOADOR,2016,7,C,"Furto qualificado (art. 155, §4o.)",§4o. Se o crime é cometido:,RESIDENCIA,-23.5949935853819,-46.7586961420919,POINT(-46.7586961420919 -23.5949935853819),S.PAULO,RUA MARIO SILVEIRA ROSA,112,C
9630,2016,10335,DECAP,DEL.SEC.4º NORTE,72º D.P. VILA PENTEADO,DECAP,DEL.SEC.4º NORTE,72º D.P. VILA PENTEADO,2016,12,C,Roubo (art. 157),NULL,VEICULO,-23.4624620806586,-46.683646554609901,POINT(-46.683646554609901 -23.4624620806586),S.PAULO,AVENIDA DEPUTADO CANTIDIO SAMPAIO,2400,C
4340,2016,10216,DECAP,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO,DECAP,DEL.SEC.2º SUL,26º D.P.  SACOMA,2016,4,C,Roubo (art. 157),NULL,INTERIOR DE VEICULO,-23.615306632002898,-46.608137813182402,POINT(-46.608137813182402 -23.615306632002898),S.PAULO,RUA ABAGIBA,200,C
4871,2016,10326,DECAP,DEL.SEC.7º ITAQUERA,63º D.P. VILA JACUI,DECAP,DEL.SEC.7º ITAQUERA,32º D.P.  ITAQUERA,2016,5,C,Lesão corporal culposa na direção de veículo automotor (Art. 303),NULL,NULL,-23.5256313249999,-46.445614384000002,POINT(-46.445614384000002 -23.5256313249999),S.PAULO,RUA RIO BOM,1,C
3491,2016,30126,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,06º D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,03º D.P. S.BERNARDO DO CAMPO,2016,12,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.748494090000001,-46.538569934000002,POINT(-46.538569934000002 -23.748494090000001),S.BERNARDO DO CAMPO,RODOVIA SP 150,26,C
7483,2016,170410,PRODESP,POLICIA MILITAR,POLICIA MILITAR,DECAP,DEL.SEC.6º SANTO AMARO,85º D.P. JARDIM MIRNA,2016,3,C,Furto (art. 155),NULL,OUTROS,-23.736674586499699,-46.696535006980099,POINT(-46.696535006980099 -23.736674586499699),S.PAULO,RUA GIOVANNI BONONCINI,187,C
153129,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.6º SANTO AMARO,92º D.P. P. STO ANTONIO,2016,2,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.657608692999901,-46.741771417999999,POINT(-46.741771417999999 -23.657608692999901),S.PAULO,RUA ANTONIO RAMOS ROSA,1,C
2457,2016,20231,DECAP,DEL.SEC.5º LESTE,31º D.P.  VILA CARRAO,DECAP,DEL.SEC.8º SAO MATEUS,66º D.P. JDIM ARICANDUVA,2016,5,C,Furto (art. 155),NULL,VEICULO,-23.560509152199899,-46.513937445800003,POINT(-46.513937445800003 -23.560509152199899),S.PAULO,AVENIDA MAZZAROPI,290,C
141384,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.7º ITAQUERA,67º D.P. JARDIM ROBRU,2016,1,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.516671638599099,-46.408608031849703,POINT(-46.408608031849703 -23.516671638599099),S.PAULO,AVENIDA GERONIMO BARBOSA DA SILVA,236,C
843399,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,03º D.P. S.BERNARDO DO CAMPO,2016,7,C,Furto (art. 155),NULL,TRANSEUNTE,-23.723074397458301,-46.5647998791666,POINT(-46.5647998791666 -23.723074397458301),S.BERNARDO DO CAMPO,Rua Cruzeiro,628,C
918063,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,23º D.P.  PERDIZES,2016,7,C,Furto (art. 155),NULL,VEICULO,-23.542185033999999,-46.682199919209303,POINT(-46.682199919209303 -23.542185033999999),S.PAULO,RUA BRUXELAS,39,C
16808,2017,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01º D.P. S.B.C-DR OMAR CASSIM,2016,12,C,Furto (art. 155),NULL,OUTROS,-23.701561147796099,-46.547616843431499,POINT(-46.547616843431499 -23.701561147796099),S.BERNARDO DO CAMPO,AVENIDA WALACE SÍMONSEN,151,C
2887,2016,20109,DECAP,DEL.SEC.4º NORTE,09º D.P. - CARANDIRU,DECAP,DEL.SEC.4º NORTE,09º D.P. - CARANDIRU,2016,7,C,Roubo (art. 157),NULL,INTERIOR DE VEICULO,-23.508033424000001,-46.607000710999998,POINT(-46.607000710999998 -23.508033424000001),S.PAULO,RUA LAGOA PANEMA,0,C
488,2016,30135,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,07º D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,07º D.P. S.BERNARDO DO CAMPO,2016,4,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.667646439153799,-46.609889257692302,POINT(-46.609889257692302 -23.667646439153799),S.BERNARDO DO CAMPO,AVENIDA DO TABOÃO,3990,C
2791,2016,30212,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,2016,4,C,Lesão corporal (art. 129),NULL,NULL,-23.4574039922311,-46.405570990198299,POINT(-46.405570990198299 -23.4574039922311),GUARULHOS,RUA TERESA ACKEL,530,C
2965,2016,30302,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.FERRAZ DE VASCONCELOS,DECAP,DEL.SEC.8º SAO MATEUS,44º D.P.  GUAIANAZES,2016,7,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.542983160999899,-46.420665870999997,POINT(-46.420665870999997 -23.542983160999899),S.PAULO,RUA SALVADOR GIANETTI,2,C
3654,2016,30122,DEMACRO,DEL.SEC.DIADEMA,01º D.P. DIADEMA,DEMACRO,DEL.SEC.SANTO ANDRÉ,03º D.P. MAUA,2016,6,C,Lesão corporal (art. 129),NULL,NULL,-23.664837768999998,-46.431340247999998,POINT(-46.431340247999998 -23.664837768999998),MAUA,AVENIDA BARÃO DE MAUÁ,3232,C
297600,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,89º D.P. JARDIM TABOAO,2016,3,C,Furto (art. 155),NULL,VEICULO,-23.6176781254355,-46.746971947788403,POINT(-46.746971947788403 -23.6176781254355),S.PAULO,RUA MIGUEL MASI NETO,171,C
2833,2016,10314,DECAP,DEL.SEC.3º OESTE,14º D.P. PINHEIROS,DECAP,DEL.SEC.3º OESTE,15º D.P. DR. LUC. H BEIGUELMAN,2016,3,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.582717925629801,-46.6837161496465,POINT(-46.6837161496465 -23.582717925629801),S.PAULO,AVENIDA BRIGADEIRO FARIA LIMA,1800,C
277210,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.7º ITAQUERA,63º D.P. VILA JACUI,2016,3,C,Roubo (art. 157),NULL,INTERIOR DE VEICULO,-23.508810764277602,-46.471492400471803,POINT(-46.471492400471803 -23.508810764277602),S.PAULO,RUA QUIRINO DA SILVA,17,C
613125,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.CAIEIRAS,2016,4,C,Furto (art. 155),NULL,TRANSEUNTE,-23.359963941097199,-46.744154027669801,POINT(-46.744154027669801 -23.359963941097199),CAIEIRAS,Avenida dos Estudantes,360,C
7550,2016,20210,DECAP,DEL.SEC.5º LESTE,10º D.P. PENHA DE FRANCA,DECAP,DEL.SEC.6º SANTO AMARO,47º D.P.  CAPAO REDONDO,2016,9,C,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",NULL,NULL,-23.665848274241899,-46.775015891016103,POINT(-46.775015891016103 -23.665848274241899),S.PAULO,RUA JASMIN DA BEIRADA,71,C
473392,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.SANTO ANDRÉ,02º D.P. SANTO ANDRÉ,2016,4,C,Roubo (art. 157),NULL,VEICULO,-23.6401275450254,-46.5283913596692,POINT(-46.5283913596692 -23.6401275450254),S.ANDRE,RUA ANGATUBA,200,C
1499351,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.7º ITAQUERA,24º D.P.  PONTE RASA,2016,11,C,Furto (art. 155),NULL,VEICULO,-23.502047663335102,-46.512096074295002,POINT(-46.512096074295002 -23.502047663335102),S.PAULO,RUA SOUTO SOARES,300,C
1587710,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,89º D.P. JARDIM TABOAO,2016,12,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.623082407999998,-46.733871428,POINT(-46.733871428 -23.623082407999998),S.PAULO,AVENIDA GIOVANNI GRONCHI,5000,C
737804,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.OSASCO,08º D.P. OSASCO,2016,6,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.554568914999901,-46.803349769999997,POINT(-46.803349769999997 -23.554568914999901),OSASCO,RUA DONÁ MARIA EMÍLIA NEVES FERRO SILVA,0,C
1229608,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,51º D.P.  RIO PEQUENO,2016,9,C,Furto (art. 155),NULL,INTERIOR DE VEICULO,-23.5672213101167,-46.707951688077102,POINT(-46.707951688077102 -23.5672213101167),S.PAULO,PRAÇA VICENTE RODRIGUES,92,C
821494,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.SANTO ANDRÉ,01º D.P. MAUA,2016,6,C,Furto (art. 155),NULL,VEICULO,-23.671523537393799,-46.460754884236202,POINT(-46.460754884236202 -23.671523537393799),MAUA,RUA JUNDIAÍ,382,C
927573,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.SANTO ANDRÉ,01º D.P. SANTO ANDRÉ,2016,7,C,Furto (art. 155),NULL,TRANSEUNTE,-23.654050897101801,-46.526507455245202,POINT(-46.526507455245202 -23.654050897101801),S.ANDRE,AVENIDA QUEIRÓS DOS SANTOS,184,C
361,2016,30415,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,2016,2,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.439857468,-46.908160242999898,POINT(-46.908160242999898 -23.439857468),SANTANA DE PARNAIBA,ESTRADA TENENTE MARQUÊS,0,C
102468,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,75º D.P. JARDIM ARPOADOR,2016,1,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.595962411428498,-46.768499992380903,POINT(-46.768499992380903 -23.595962411428498),S.PAULO,RUA ARTUR FERREIRA DE ABREU,321,C
161595,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,14º D.P. PINHEIROS,2016,2,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.557264570823399,-46.705505174314503,POINT(-46.705505174314503 -23.557264570823399),S.PAULO,Av. Marginal Pinheiros,1450,C
65750,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,78º D.P. JARDINS,2016,1,C,Furto (art. 155),NULL,TRANSEUNTE,-23.5589933142608,-46.659336734173898,POINT(-46.659336734173898 -23.5589933142608),S.PAULO,AVENIDA PAULISTA,2064,C
119310,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.8º SAO MATEUS,69º D.P. TEOTONIO VILELA,2016,1,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.623232706,-46.495581954999999,POINT(-46.495581954999999 -23.623232706),S.PAULO,TRAVESSA LUISA BACARA,0,C
4499,2016,70934,DEINTER 2 - CAMPINAS,DEL.SEC.BRAGANÇA PAULISTA,DEL.POL.PLANTÃO ATIBAIA,DECAP,DEL.SEC.2º SUL,83º D.P. PARQUE BRISTOL,2016,6,C,Roubo (art. 157),NULL,VEICULO,-23.633785152000002,-46.609242246999898,POINT(-46.609242246999898 -23.633785152000002),S.PAULO,RUA GENERAL ENRICO CAVIGLIA,0,C
194356,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,07º D.P. LAPA,2016,2,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.520624174999998,-46.701522003000001,POINT(-46.701522003000001 -23.520624174999998),S.PAULO,RUA CATÃO,72,C
607835,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,14º D.P. PINHEIROS,2016,5,C,Furto (art. 155),NULL,TRANSEUNTE,-23.564170674,-46.677844240999903,POINT(-46.677844240999903 -23.564170674),S.PAULO,AVENIDA REBOUCAS,0,C
